Table Name,State Code,District Code,Area Name,Division,Sub Division,NCO Name,Total/Rural/Urban,Industrial Category - Total - Persons,Industrial Category - Total - Males,Industrial Category - Total - Females,"Industrial Category - A (Excluding Cultivators, Agricultural Labourers) - Persons","Industrial Category - A (Excluding Cultivators, Agricultural Labourers) - Males","Industrial Category - A (Excluding Cultivators, Agricultural Labourers) - Females",Industrial Category - B - Persons,Industrial Category - B - Males,Industrial Category - B - Females,Industrial Category - C - HHI - Persons,Industrial Category - C - HHI - Males,Industrial Category - C - HHI - Females,Industrial Category - C - Non HHI - Persons,Industrial Category - C - Non HHI - Males,Industrial Category - C - Non HHI - Females,Industrial Category - D & E - Persons,Industrial Category - D & E - Males,Industrial Category - D & E - Females,Industrial Category - F - Persons,Industrial Category - F - Males,Industrial Category - F - Females,Industrial Category - G - HHI - Persons,Industrial Category - G - HHI - Males,Industrial Category - G - HHI - Females,Industrial Category - G - Non HHI - Persons,Industrial Category - G - Non HHI - Males,Industrial Category - G - Non HHI - Females,Industrial Category - H - Persons,Industrial Category - H - Males,Industrial Category - H - Females,Industrial Category - I - Persons,Industrial Category - I - Males,Industrial Category - I - Females,Industrial Category - J - HHI - Persons,Industrial Category - J - HHI - Males,Industrial Category - J - HHI - Females,Industrial Category - J - Non HHI - Persons,Industrial Category - J - Non HHI - Males,Industrial Category - J - Non HHI - Females,Industrial Category - K to M - Persons,Industrial Category - K to M - Males,Industrial Category - K to M - Females,Industrial Category - N to O - Persons,Industrial Category - N to O - Males,Industrial Category - N to O - Females,Industrial Category - P to Q - Persons,Industrial Category - P to Q - Males,Industrial Category - P to Q - Females,Industrial Category - R to U - HHI - Persons,Industrial Category - R to U - HHI - Males,Industrial Category - R to U - HHI - Females,Industrial Category - R to U - Non HHI - Persons,Industrial Category - R to U - Non HHI - Males,Industrial Category - R to U - Non HHI - Females
B0123A,29,583,District - Bangalore Rural,2,22,Life Science and Health Professionals,Urban,574,440,134,20,14,6,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,72,60,12,438,322,116,0,0,0,6,6,0
B0123A,29,583,District - Bangalore Rural,2,23,Teaching Professionals,Total,2342,1420,922,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,22,18,4,2274,1372,902,0,0,0,28,24,4
B0123A,29,583,District - Bangalore Rural,2,23,Teaching Professionals,Rural,1138,774,364,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,10,8,2,1096,742,354,0,0,0,20,18,2
B0123A,29,583,District - Bangalore Rural,2,23,Teaching Professionals,Urban,1204,646,558,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,2,1178,630,548,0,0,0,8,6,2
B0123A,29,583,District - Bangalore Rural,2,24,Other Professionals,Total,3914,3182,732,50,36,14,0,0,0,0,0,0,416,328,88,12,0,12,8,8,0,0,0,0,126,118,8,58,44,14,28,20,8,0,0,0,98,80,18,784,678,106,484,394,90,422,146,276,0,0,0,1428,1330,98
B0123A,29,583,District - Bangalore Rural,2,24,Other Professionals,Rural,2044,1630,414,12,6,6,0,0,0,0,0,0,126,98,28,0,0,0,2,2,0,0,0,0,58,58,0,32,26,6,10,2,8,0,0,0,34,34,0,356,332,24,208,174,34,326,96,230,0,0,0,880,802,78
B0123A,29,583,District - Bangalore Rural,2,24,Other Professionals,Urban,1870,1552,318,38,30,8,0,0,0,0,0,0,290,230,60,12,0,12,6,6,0,0,0,0,68,60,8,26,18,8,18,18,0,0,0,0,64,46,18,428,346,82,276,220,56,96,50,46,0,0,0,548,528,20
B0123A,29,583,District - Bangalore Rural,3,00,Technicians and Associate Professionals,Total,14608,9114,5494,164,150,14,12,12,0,0,0,0,2290,2112,178,46,40,6,114,112,2,0,0,0,424,398,26,228,200,28,72,60,12,0,0,0,254,200,54,1566,1504,62,946,698,248,7796,3026,4770,2,2,0,694,600,94
B0123A,29,583,District - Bangalore Rural,3,00,Technicians and Associate Professionals,Rural,7736,4658,3078,108,100,8,12,12,0,0,0,0,1164,1084,80,32,26,6,48,46,2,0,0,0,210,194,16,110,92,18,54,46,8,0,0,0,124,100,24,730,702,28,400,278,122,4440,1720,2720,2,2,0,302,256,46
B0123A,29,583,District - Bangalore Rural,3,00,Technicians and Associate Professionals,Urban,6872,4456,2416,56,50,6,0,0,0,0,0,0,1126,1028,98,14,14,0,66,66,0,0,0,0,214,204,10,118,108,10,18,14,4,0,0,0,130,100,30,836,802,34,546,420,126,3356,1306,2050,0,0,0,392,344,48
B0123A,29,583,District - Bangalore Rural,3,31,Physical and Engineering Science Associate Professionals,Total,1166,1040,126,0,0,0,6,6,0,0,0,0,304,276,28,24,18,6,50,50,0,0,0,0,24,24,0,22,22,0,0,0,0,0,0,0,110,86,24,318,318,0,84,72,12,90,50,40,0,0,0,134,118,16
B0123A,29,583,District - Bangalore Rural,3,31,Physical and Engineering Science Associate Professionals,Rural,546,476,70,0,0,0,6,6,0,0,0,0,128,108,20,24,18,6,20,20,0,0,0,0,2,2,0,8,8,0,0,0,0,0,0,0,66,48,18,170,170,0,48,44,4,38,24,14,0,0,0,36,28,8
B0123A,29,583,District - Bangalore Rural,3,31,Physical and Engineering Science Associate Professionals,Urban,620,564,56,0,0,0,0,0,0,0,0,0,176,168,8,0,0,0,30,30,0,0,0,0,22,22,0,14,14,0,0,0,0,0,0,0,44,38,6,148,148,0,36,28,8,52,26,26,0,0,0,98,90,8
B0123A,29,583,District - Bangalore Rural,3,32,Life Science and Health Associate Professionals,Total,2762,652,2110,12,10,2,0,0,0,0,0,0,132,114,18,0,0,0,0,0,0,0,0,0,80,60,20,0,0,0,16,8,8,0,0,0,0,0,0,4,2,2,90,18,72,2386,430,1956,2,2,0,40,8,32
B0123A,29,583,District - Bangalore Rural,3,32,Life Science and Health Associate Professionals,Rural,1990,418,1572,12,10,2,0,0,0,0,0,0,64,62,2,0,0,0,0,0,0,0,0,0,62,48,14,0,0,0,14,8,6,0,0,0,0,0,0,4,2,2,62,6,56,1744,274,1470,2,2,0,26,6,20
B0123A,29,583,District - Bangalore Rural,3,32,Life Science and Health Associate Professionals,Urban,772,234,538,0,0,0,0,0,0,0,0,0,68,52,16,0,0,0,0,0,0,0,0,0,18,12,6,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,28,12,16,642,156,486,0,0,0,14,2,12
B0123A,29,583,District - Bangalore Rural,3,33,Teaching Associate Professionals,Total,5206,2434,2772,2,2,0,0,0,0,0,0,0,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,44,24,20,5112,2374,2738,0,0,0,32,26,6
B0123A,29,583,District - Bangalore Rural,3,33,Teaching Associate Professionals,Rural,2572,1346,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,8,2544,1326,1218,0,0,0,14,14,0
B0123A,29,583,District - Bangalore Rural,3,33,Teaching Associate Professionals,Urban,2634,1088,1546,2,2,0,0,0,0,0,0,0,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,30,18,12,2568,1048,1520,0,0,0,18,12,6
B0123A,29,583,District - Bangalore Rural,3,34,Other Associate Professionals,Total,5474,4988,486,150,138,12,6,6,0,0,0,0,1844,1720,124,22,22,0,64,62,2,0,0,0,320,314,6,206,178,28,56,52,4,0,0,0,138,108,30,1244,1184,60,728,584,144,208,172,36,0,0,0,488,448,40
B0123A,29,583,District - Bangalore Rural,3,34,Other Associate Professionals,Rural,2628,2418,210,96,90,6,6,6,0,0,0,0,972,914,58,8,8,0,28,26,2,0,0,0,146,144,2,102,84,18,40,38,2,0,0,0,58,52,6,556,530,26,276,222,54,114,96,18,0,0,0,226,208,18
B0123A,29,583,District - Bangalore Rural,3,34,Other Associate Professionals,Urban,2846,2570,276,54,48,6,0,0,0,0,0,0,872,806,66,14,14,0,36,36,0,0,0,0,174,170,4,104,94,10,16,14,2,0,0,0,80,56,24,688,654,34,452,362,90,94,76,18,0,0,0,262,240,22
B0123A,29,583,District - Bangalore Rural,4,00,Clerks,Total,5240,4162,1078,72,52,20,24,24,0,0,0,0,894,746,148,112,94,18,74,60,14,0,0,0,368,338,30,468,402,66,100,88,12,0,0,0,274,220,54,688,520,168,1380,1068,312,320,202,118,0,0,0,466,348,118
B0123A,29,583,District - Bangalore Rural,4,00,Clerks,Rural,2678,2142,536,58,46,12,24,24,0,0,0,0,474,402,72,44,42,2,30,24,6,0,0,0,184,174,10,292,240,52,42,38,4,0,0,0,102,86,16,302,236,66,744,582,162,154,94,60,0,0,0,228,154,74
B0123A,29,583,District - Bangalore Rural,4,00,Clerks,Urban,2562,2020,542,14,6,8,0,0,0,0,0,0,420,344,76,68,52,16,44,36,8,0,0,0,184,164,20,176,162,14,58,50,8,0,0,0,172,134,38,386,284,102,636,486,150,166,108,58,0,0,0,238,194,44
B0123A,29,583,District - Bangalore Rural,4,41,Office Clerks,Total,4538,3590,948,70,50,20,24,24,0,0,0,0,858,726,132,80,68,12,56,48,8,0,0,0,314,292,22,414,358,56,6,6,0,0,0,0,240,190,50,566,418,148,1206,912,294,296,190,106,0,0,0,408,308,100
B0123A,29,583,District - Bangalore Rural,4,41,Office Clerks,Rural,2306,1844,462,58,46,12,24,24,0,0,0,0,446,382,64,26,24,2,18,18,0,0,0,0,158,154,4,264,220,44,0,0,0,0,0,0,90,74,16,276,216,60,606,462,144,142,88,54,0,0,0,198,136,62
B0123A,29,583,District - Bangalore Rural,4,41,Office Clerks,Urban,2232,1746,486,12,4,8,0,0,0,0,0,0,412,344,68,54,44,10,38,30,8,0,0,0,156,138,18,150,138,12,6,6,0,0,0,0,150,116,34,290,202,88,600,450,150,154,102,52,0,0,0,210,172,38
B0123A,29,583,District - Bangalore Rural,4,42,Customer Services Clerks,Total,702,572,130,2,2,0,0,0,0,0,0,0,36,20,16,32,26,6,18,12,6,0,0,0,54,46,8,54,44,10,94,82,12,0,0,0,34,30,4,122,102,20,174,156,18,24,12,12,0,0,0,58,40,18
B0123A,29,583,District - Bangalore Rural,4,42,Customer Services Clerks,Rural,372,298,74,0,0,0,0,0,0,0,0,0,28,20,8,18,18,0,12,6,6,0,0,0,26,20,6,28,20,8,42,38,4,0,0,0,12,12,0,26,20,6,138,120,18,12,6,6,0,0,0,30,18,12
B0123A,29,583,District - Bangalore Rural,4,42,Customer Services Clerks,Urban,330,274,56,2,2,0,0,0,0,0,0,0,8,0,8,14,8,6,6,6,0,0,0,0,28,26,2,26,24,2,52,44,8,0,0,0,22,18,4,96,82,14,36,36,0,12,6,6,0,0,0,28,22,6
B0123A,29,583,District - Bangalore Rural,5,00,Service Workers and Shop & Market Sales Workers,Total,32432,26540,5892,166,146,20,90,88,2,0,0,0,1064,972,92,64,62,2,106,98,8,0,0,0,21172,18092,3080,884,782,102,2648,2158,490,0,0,0,178,130,48,290,280,10,1922,1744,178,1602,230,1372,0,0,0,2246,1758,488
B0123A,29,583,District - Bangalore Rural,5,00,Service Workers and Shop & Market Sales Workers,Rural,16404,12914,3490,134,116,18,90,88,2,0,0,0,544,484,60,26,26,0,62,56,6,0,0,0,9654,8086,1568,532,470,62,1464,1136,328,0,0,0,116,68,48,154,152,2,1006,894,112,1244,166,1078,0,0,0,1378,1172,206
B0123A,29,583,District - Bangalore Rural,5,00,Service Workers and Shop & Market Sales Workers,Urban,16028,13626,2402,32,30,2,0,0,0,0,0,0,520,488,32,38,36,2,44,42,2,0,0,0,11518,10006,1512,352,312,40,1184,1022,162,0,0,0,62,62,0,136,128,8,916,850,66,358,64,294,0,0,0,868,586,282
B0123A,29,583,District - Bangalore Rural,5,51,Personal and Protective Service Workers,Total,8854,6262,2592,12,12,0,2,0,2,0,0,0,228,202,26,8,6,2,42,36,6,0,0,0,58,50,8,778,678,100,2270,1852,418,0,0,0,104,56,48,86,76,10,1738,1582,156,1594,230,1364,0,0,0,1934,1482,452
B0123A,29,583,District - Bangalore Rural,5,51,Personal and Protective Service Workers,Rural,5596,3806,1790,12,12,0,2,0,2,0,0,0,170,152,18,6,6,0,26,20,6,0,0,0,38,30,8,492,432,60,1280,998,282,0,0,0,98,50,48,62,60,2,952,850,102,1238,166,1072,0,0,0,1220,1030,190
B0123A,29,583,District - Bangalore Rural,5,51,Personal and Protective Service Workers,Urban,3258,2456,802,0,0,0,0,0,0,0,0,0,58,50,8,2,0,2,16,16,0,0,0,0,20,20,0,286,246,40,990,854,136,0,0,0,6,6,0,24,16,8,786,732,54,356,64,292,0,0,0,714,452,262
B0123A,29,583,District - Bangalore Rural,5,52,"Models, Sales Persons and Demonstrators",Total,23578,20278,3300,154,134,20,88,88,0,0,0,0,836,770,66,56,56,0,64,62,2,0,0,0,21114,18042,3072,106,104,2,378,306,72,0,0,0,74,74,0,204,204,0,184,162,22,8,0,8,0,0,0,312,276,36
B0123A,29,583,District - Bangalore Rural,5,52,"Models, Sales Persons and Demonstrators",Rural,10808,9108,1700,122,104,18,88,88,0,0,0,0,374,332,42,20,20,0,36,36,0,0,0,0,9616,8056,1560,40,38,2,184,138,46,0,0,0,18,18,0,92,92,0,54,44,10,6,0,6,0,0,0,158,142,16
B0123A,29,583,District - Bangalore Rural,5,52,"Models, Sales Persons and Demonstrators",Urban,12770,11170,1600,32,30,2,0,0,0,0,0,0,462,438,24,36,36,0,28,26,2,0,0,0,11498,9986,1512,66,66,0,194,168,26,0,0,0,56,56,0,112,112,0,130,118,12,2,0,2,0,0,0,154,134,20
B0123A,29,583,District - Bangalore Rural,6,00,Skilled Agricultural and Fishery Workers,Total,7766,4584,3182,6544,3676,2868,2,2,0,0,0,0,588,494,94,8,6,2,24,24,0,0,0,0,354,228,126,16,8,8,8,8,0,0,0,0,10,0,10,6,6,0,76,62,14,12,0,12,0,0,0,118,70,48
B0123A,29,583,District - Bangalore Rural,6,00,Skilled Agricultural and Fishery Workers,Rural,6330,3450,2880,5384,2768,2616,2,2,0,0,0,0,444,376,68,8,6,2,18,18,0,0,0,0,272,156,116,16,8,8,8,8,0,0,0,0,10,0,10,6,6,0,52,44,8,6,0,6,0,0,0,104,58,46
B0123A,29,583,District - Bangalore Rural,6,00,Skilled Agricultural and Fishery Workers,Urban,1436,1134,302,1160,908,252,0,0,0,0,0,0,144,118,26,0,0,0,6,6,0,0,0,0,82,72,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,6,6,0,6,0,0,0,14,12,2
B0123A,29,583,District - Bangalore Rural,6,61,Market Oriented Skilled Agricultural and Fishery Workers,Total,7764,4584,3180,6542,3676,2866,2,2,0,0,0,0,588,494,94,8,6,2,24,24,0,0,0,0,354,228,126,16,8,8,8,8,0,0,0,0,10,0,10,6,6,0,76,62,14,12,0,12,0,0,0,118,70,48
B0123A,29,583,District - Bangalore Rural,6,61,Market Oriented Skilled Agricultural and Fishery Workers,Rural,6328,3450,2878,5382,2768,2614,2,2,0,0,0,0,444,376,68,8,6,2,18,18,0,0,0,0,272,156,116,16,8,8,8,8,0,0,0,0,10,0,10,6,6,0,52,44,8,6,0,6,0,0,0,104,58,46
B0123A,29,583,District - Bangalore Rural,6,61,Market Oriented Skilled Agricultural and Fishery Workers,Urban,1436,1134,302,1160,908,252,0,0,0,0,0,0,144,118,26,0,0,0,6,6,0,0,0,0,82,72,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,6,6,0,6,0,0,0,14,12,2
B0123A,29,583,District - Bangalore Rural,6,62,Subsistence Agricultural and Fishery Workers,Total,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0123A,29,583,District - Bangalore Rural,6,62,Subsistence Agricultural and Fishery Workers,Rural,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0123A,29,583,District - Bangalore Rural,6,62,Subsistence Agricultural and Fishery Workers,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0123A,29,583,District - Bangalore Rural,7,00,Craft and Related Trades Workers,Total,54712,42694,12018,188,150,38,1454,1076,378,5624,4234,1390,29898,21474,8424,526,508,18,11380,9944,1436,6,6,0,2962,2868,94,482,466,16,214,172,42,0,0,0,300,294,6,40,30,10,204,200,4,82,62,20,32,32,0,1320,1178,142
B0123A,29,583,District - Bangalore Rural,7,00,Craft and Related Trades Workers,Rural,27752,20934,6818,122,92,30,1434,1056,378,1490,892,598,14450,9674,4776,302,290,12,6896,6070,826,0,0,0,1466,1424,42,270,260,10,126,96,30,0,0,0,178,176,2,18,18,0,104,104,0,64,46,18,20,20,0,812,716,96
B0123A,29,583,District - Bangalore Rural,7,00,Craft and Related Trades Workers,Urban,26960,21760,5200,66,58,8,20,20,0,4134,3342,792,15448,11800,3648,224,218,6,4484,3874,610,6,6,0,1496,1444,52,212,206,6,88,76,12,0,0,0,122,118,4,22,12,10,100,96,4,18,16,2,12,12,0,508,462,46
B0123A,29,583,District - Bangalore Rural,7,71,Extraction and Building Trades Workers,Total,16210,14284,1926,58,42,16,1352,992,360,0,0,0,2832,2742,90,256,252,4,11054,9646,1408,0,0,0,156,154,2,46,44,2,12,12,0,0,0,0,8,8,0,10,6,4,76,76,0,26,26,0,0,0,0,324,284,40
B0123A,29,583,District - Bangalore Rural,7,71,Extraction and Building Trades Workers,Rural,10352,9060,1292,52,38,14,1338,978,360,0,0,0,1704,1620,84,168,164,4,6664,5866,798,0,0,0,68,68,0,40,38,2,12,12,0,0,0,0,8,8,0,6,6,0,36,36,0,20,20,0,0,0,0,236,206,30
B0123A,29,583,District - Bangalore Rural,7,71,Extraction and Building Trades Workers,Urban,5858,5224,634,6,4,2,14,14,0,0,0,0,1128,1122,6,88,88,0,4390,3780,610,0,0,0,88,86,2,6,6,0,0,0,0,0,0,0,0,0,0,4,0,4,40,40,0,6,6,0,0,0,0,88,78,10
B0123A,29,583,District - Bangalore Rural,7,72,"Metal, Machinery and Related Trades Workers",Total,7416,7262,154,42,42,0,0,0,0,56,56,0,3014,2948,66,262,256,6,200,200,0,0,0,0,2398,2350,48,384,378,6,0,0,0,0,0,0,290,284,6,6,6,0,92,90,2,22,22,0,0,0,0,650,630,20
B0123A,29,583,District - Bangalore Rural,7,72,"Metal, Machinery and Related Trades Workers",Rural,4146,4074,72,12,12,0,0,0,0,50,50,0,1804,1776,28,126,126,0,132,132,0,0,0,0,1176,1148,28,196,196,0,0,0,0,0,0,0,170,168,2,6,6,0,48,48,0,14,14,0,0,0,0,412,398,14
B0123A,29,583,District - Bangalore Rural,7,72,"Metal, Machinery and Related Trades Workers",Urban,3270,3188,82,30,30,0,0,0,0,6,6,0,1210,1172,38,136,130,6,68,68,0,0,0,0,1222,1202,20,188,182,6,0,0,0,0,0,0,120,116,4,0,0,0,44,42,2,8,8,0,0,0,0,238,232,6
B0123A,29,583,District - Bangalore Rural,7,73,"Precision, Handicraft, Printing and Related Trades Workers",Total,2284,1704,580,12,0,12,102,84,18,158,108,50,1680,1224,456,0,0,0,114,88,26,0,0,0,86,76,10,0,0,0,6,6,0,0,0,0,2,2,0,12,12,0,20,18,2,6,6,0,12,12,0,74,68,6
B0123A,29,583,District - Bangalore Rural,7,73,"Precision, Handicraft, Printing and Related Trades Workers",Rural,1764,1252,512,6,0,6,96,78,18,124,74,50,1330,926,404,0,0,0,88,62,26,0,0,0,52,50,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,10,10,0,6,6,0,12,12,0,34,28,6
B0123A,29,583,District - Bangalore Rural,7,73,"Precision, Handicraft, Printing and Related Trades Workers",Urban,520,452,68,6,0,6,6,6,0,34,34,0,350,298,52,0,0,0,26,26,0,0,0,0,34,26,8,0,0,0,6,6,0,0,0,0,2,2,0,6,6,0,10,8,2,0,0,0,0,0,0,40,40,0
B0123A,29,583,District - Bangalore Rural,7,74,Other Craft and Related Trades Workers,Total,28802,19444,9358,76,66,10,0,0,0,5410,4070,1340,22372,14560,7812,8,0,8,12,10,2,6,6,0,322,288,34,52,44,8,196,154,42,0,0,0,0,0,0,12,6,6,16,16,0,28,8,20,20,20,0,272,196,76
B0123A,29,583,District - Bangalore Rural,7,74,Other Craft and Related Trades Workers,Rural,11490,6548,4942,52,42,10,0,0,0,1316,768,548,9612,5352,4260,8,0,8,12,10,2,0,0,0,170,158,12,34,26,8,114,84,30,0,0,0,0,0,0,0,0,0,10,10,0,24,6,18,8,8,0,130,84,46
B0123A,29,583,District - Bangalore Rural,7,74,Other Craft and Related Trades Workers,Urban,17312,12896,4416,24,24,0,0,0,0,4094,3302,792,12760,9208,3552,0,0,0,0,0,0,6,6,0,152,130,22,18,18,0,82,70,12,0,0,0,0,0,0,12,6,6,6,6,0,4,2,2,12,12,0,142,112,30
B0123A,29,583,District - Bangalore Rural,8,00,Plant and Machine Operators and Assemblers,Total,22706,21038,1668,180,144,36,206,178,28,48,20,28,5750,4504,1246,392,372,20,206,194,12,0,0,0,298,266,32,14504,14318,186,18,18,0,0,0,0,106,106,0,18,18,0,330,304,26,162,146,16,0,0,0,488,450,38
B0123A,29,583,District - Bangalore Rural,8,00,Plant and Machine Operators and Assemblers,Rural,14406,13742,664,154,118,36,200,172,28,14,12,2,2882,2464,418,270,256,14,172,170,2,0,0,0,192,180,12,9826,9726,100,0,0,0,0,0,0,74,74,0,12,12,0,198,186,12,136,120,16,0,0,0,276,252,24
B0123A,29,583,District - Bangalore Rural,8,00,Plant and Machine Operators and Assemblers,Urban,8300,7296,1004,26,26,0,6,6,0,34,8,26,2868,2040,828,122,116,6,34,24,10,0,0,0,106,86,20,4678,4592,86,18,18,0,0,0,0,32,32,0,6,6,0,132,118,14,26,26,0,0,0,0,212,198,14
B0123A,29,583,District - Bangalore Rural,8,81,Stationary Plant and Related Operators,Total,1058,934,124,8,8,0,150,124,26,0,0,0,392,342,50,54,42,12,52,48,4,0,0,0,54,46,8,286,276,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,14,0,14,0,0,0,46,46,0
B0123A,29,583,District - Bangalore Rural,8,81,Stationary Plant and Related Operators,Rural,808,728,80,2,2,0,150,124,26,0,0,0,266,240,26,48,42,6,38,36,2,0,0,0,38,36,2,208,204,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,44,44,0
B0123A,29,583,District - Bangalore Rural,8,81,Stationary Plant and Related Operators,Urban,250,206,44,6,6,0,0,0,0,0,0,0,126,102,24,6,0,6,14,12,2,0,0,0,16,10,6,78,72,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0
B0123A,29,583,District - Bangalore Rural,8,82,Machine Operators and Assemblers,Total,6970,5622,1348,110,80,30,14,12,2,48,20,28,5078,3894,1184,320,312,8,58,50,8,0,0,0,180,158,22,644,636,8,18,18,0,0,0,0,82,82,0,12,12,0,146,122,24,8,6,2,0,0,0,252,220,32
B0123A,29,583,District - Bangalore Rural,8,82,Machine Operators and Assemblers,Rural,3646,3168,478,90,60,30,8,6,2,14,12,2,2412,2026,386,222,214,8,44,44,0,0,0,0,112,102,10,438,430,8,0,0,0,0,0,0,50,50,0,6,6,0,88,76,12,8,6,2,0,0,0,154,136,18
B0123A,29,583,District - Bangalore Rural,8,82,Machine Operators and Assemblers,Urban,3324,2454,870,20,20,0,6,6,0,34,8,26,2666,1868,798,98,98,0,14,6,8,0,0,0,68,56,12,206,206,0,18,18,0,0,0,0,32,32,0,6,6,0,58,46,12,0,0,0,0,0,0,98,84,14
B0123A,29,583,District - Bangalore Rural,8,83,Drivers and Mobile-Plant Operators,Total,14678,14482,196,62,56,6,42,42,0,0,0,0,280,268,12,18,18,0,96,96,0,0,0,0,64,62,2,13574,13406,168,0,0,0,0,0,0,24,24,0,6,6,0,182,180,2,140,140,0,0,0,0,190,184,6
B0123A,29,583,District - Bangalore Rural,8,83,Drivers and Mobile-Plant Operators,Rural,9952,9846,106,62,56,6,42,42,0,0,0,0,204,198,6,0,0,0,90,90,0,0,0,0,42,42,0,9180,9092,88,0,0,0,0,0,0,24,24,0,6,6,0,110,110,0,114,114,0,0,0,0,78,72,6
B0123A,29,583,District - Bangalore Rural,8,83,Drivers and Mobile-Plant Operators,Urban,4726,4636,90,0,0,0,0,0,0,0,0,0,76,70,6,18,18,0,6,6,0,0,0,0,22,20,2,4394,4314,80,0,0,0,0,0,0,0,0,0,0,0,0,72,70,2,26,26,0,0,0,0,112,112,0
B0123A,29,583,District - Bangalore Rural,9,00,Elementary Occupations,Total,40242,29704,10538,4030,2526,1504,766,606,160,112,48,64,21458,15654,5804,304,262,42,3930,3154,776,0,0,0,1588,1334,254,1950,1858,92,232,188,44,0,0,0,126,100,26,148,122,26,1578,1372,206,370,220,150,6,6,0,3644,2254,1390
B0123A,29,583,District - Bangalore Rural,9,00,Elementary Occupations,Rural,27778,20928,6850,3220,2058,1162,764,606,158,30,8,22,15102,11176,3926,138,136,2,2692,2190,502,0,0,0,924,800,124,1284,1210,74,132,110,22,0,0,0,90,64,26,106,94,12,900,832,68,218,130,88,6,6,0,2172,1508,664
B0123A,29,583,District - Bangalore Rural,9,00,Elementary Occupations,Urban,12464,8776,3688,810,468,342,2,0,2,82,40,42,6356,4478,1878,166,126,40,1238,964,274,0,0,0,664,534,130,666,648,18,100,78,22,0,0,0,36,36,0,42,28,14,678,540,138,152,90,62,0,0,0,1472,746,726
B0123A,29,583,District - Bangalore Rural,9,91,Sales and Services Elementary Occupations,Total,13692,9772,3920,488,310,178,52,52,0,0,0,0,5572,3944,1628,206,170,36,1254,1014,240,0,0,0,1030,854,176,562,532,30,232,188,44,0,0,0,74,62,12,124,106,18,1352,1168,184,342,200,142,0,0,0,2404,1172,1232
B0123A,29,583,District - Bangalore Rural,9,91,Sales and Services Elementary Occupations,Rural,8676,6414,2262,418,268,150,52,52,0,0,0,0,3798,2710,1088,74,72,2,892,710,182,0,0,0,524,452,72,390,362,28,132,110,22,0,0,0,62,50,12,90,80,10,742,692,50,204,122,82,0,0,0,1298,734,564
B0123A,29,583,District - Bangalore Rural,9,91,Sales and Services Elementary Occupations,Urban,5016,3358,1658,70,42,28,0,0,0,0,0,0,1774,1234,540,132,98,34,362,304,58,0,0,0,506,402,104,172,170,2,100,78,22,0,0,0,12,12,0,34,26,8,610,476,134,138,78,60,0,0,0,1106,438,668
B0123A,29,583,District - Bangalore Rural,9,92,"Agricultural, Fishery and Related Labourers",Total,3492,2154,1338,3352,2054,1298,0,0,0,0,0,0,48,36,12,0,0,0,14,6,8,0,0,0,56,42,14,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,6,6,0,0,0,0,12,8,4
B0123A,29,583,District - Bangalore Rural,9,92,"Agricultural, Fishery and Related Labourers",Rural,2734,1710,1024,2624,1640,984,0,0,0,0,0,0,30,18,12,0,0,0,14,6,8,0,0,0,50,36,14,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,6,6,0,0,0,0,6,2,4
