Table Name,State Code,District Code,State/District,Division,Sub-Division,Group,Family,NCO Name,Total - Persons,Total - Males,Total - Females,Rural - Persons,Rural - Males,Rural - Females,Urban - Persons,Urban - Males,Urban - Females
B0825STA,29,571,Tumkur,3,31,314,3143,Aircraft Pilots and Related Associate Professionals,2,2,0,0,0,0,2,2,0
B0825STA,29,571,Tumkur,3,31,315,0000,Safety and Quality Inspectors,4,0,4,0,0,0,4,0,4
B0825STA,29,571,Tumkur,3,31,315,3152,"Safety, Health and Quality Inspectors",4,0,4,0,0,0,4,0,4
B0825STA,29,571,Tumkur,3,32,000,0000,Life Science and Health Associate Professionals,648,70,578,538,40,498,110,30,80
B0825STA,29,571,Tumkur,3,32,321,0000,Life Science Technicians and Related Health Associate Professionals,4,2,2,2,0,2,2,2,0
B0825STA,29,571,Tumkur,3,32,321,3211,Life Science Technicians,4,2,2,2,0,2,2,2,0
B0825STA,29,571,Tumkur,3,32,322,0000,Modern Health Associate Professionals (except Nursing),52,42,10,26,20,6,26,22,4
B0825STA,29,571,Tumkur,3,32,322,3221,Medical Assistants,26,22,4,14,14,0,12,8,4
B0825STA,29,571,Tumkur,3,32,322,3222,Sanitarians,6,4,2,4,2,2,2,2,0
B0825STA,29,571,Tumkur,3,32,322,3225,Dental Assistants,2,2,0,0,0,0,2,2,0
B0825STA,29,571,Tumkur,3,32,322,3227,Veterinary Assistants,10,10,0,2,2,0,8,8,0
B0825STA,29,571,Tumkur,3,32,322,3228,Pharmaceutical Assistants,8,4,4,6,2,4,2,2,0
B0825STA,29,571,Tumkur,3,32,323,0000,Nursing and Midwifery Associate Professionals,592,26,566,510,20,490,82,6,76
B0825STA,29,571,Tumkur,3,32,323,3231,Nursing Associate Professionals,110,22,88,74,18,56,36,4,32
B0825STA,29,571,Tumkur,3,32,323,3232,Midwifery Associate Professionals,482,4,478,436,2,434,46,2,44
B0825STA,29,571,Tumkur,3,33,000,0000,Teaching Associate Professionals,892,470,422,508,306,202,384,164,220
B0825STA,29,571,Tumkur,3,33,331,0000,Middle and Primary Education Teaching Associate Professionals,884,462,422,504,302,202,380,160,220
B0825STA,29,571,Tumkur,3,33,331,3311,Middle School Teaching Associate Professionals,82,38,44,40,24,16,42,14,28
B0825STA,29,571,Tumkur,3,33,331,3312,Primary School Education Teaching Associate Professionals,802,424,378,464,278,186,338,146,192
B0825STA,29,571,Tumkur,3,33,334,0000,Other Teaching Associate Professionals,8,8,0,4,4,0,4,4,0
B0825STA,29,571,Tumkur,3,33,334,3340,Other Teaching Associate Professionals,8,8,0,4,4,0,4,4,0
B0825STA,29,571,Tumkur,3,34,000,0000,Other Associate Professionals,470,422,48,268,244,24,202,178,24
B0825STA,29,571,Tumkur,3,34,341,0000,Finance and Sales Associate Professionals,158,146,12,76,70,6,82,76,6
B0825STA,29,571,Tumkur,3,34,341,3411,Securities and Finance Dealers and Brokers,48,46,2,26,24,2,22,22,0
B0825STA,29,571,Tumkur,3,34,341,3412,Insurance Representatives,60,56,4,30,30,0,30,26,4
B0825STA,29,571,Tumkur,3,34,341,3413,Estate Agents,26,20,6,10,6,4,16,14,2
B0825STA,29,571,Tumkur,3,34,341,3415,Technical and Commercial Sales Representatives,24,24,0,10,10,0,14,14,0
B0825STA,29,571,Tumkur,3,34,342,0000,Business Services Agents and Trade Brokers,6,6,0,6,6,0,0,0,0
B0825STA,29,571,Tumkur,3,34,342,3429,"Business Services Agents and Trade Brokers, N.E.C.",6,6,0,6,6,0,0,0,0
B0825STA,29,571,Tumkur,3,34,343,0000,Administrative Associate Professionals,106,98,8,52,48,4,54,50,4
B0825STA,29,571,Tumkur,3,34,343,3431,Administrative Secretaries and Related Associate Professionals,92,86,6,52,48,4,40,38,2
B0825STA,29,571,Tumkur,3,34,343,3432,Legal and Related Business Associate Professionals,12,10,2,0,0,0,12,10,2
B0825STA,29,571,Tumkur,3,34,343,3439,"Administrative Associate Professionals, N.E.C.",2,2,0,0,0,0,2,2,0
B0825STA,29,571,Tumkur,3,34,344,0000,"Customs, Tax and Related Govt. Associate Professionals",124,110,14,98,88,10,26,22,4
B0825STA,29,571,Tumkur,3,34,344,3442,Govt. Tax and Excise Officials,4,4,0,0,0,0,4,4,0
B0825STA,29,571,Tumkur,3,34,344,3443,Government Social Benefits Officials,112,98,14,96,86,10,16,12,4
B0825STA,29,571,Tumkur,3,34,344,3449,"Customs, Tax and Related Govt. Associate Professionals, N.E.C.",8,8,0,2,2,0,6,6,0
B0825STA,29,571,Tumkur,3,34,345,0000,Police Inspectors and Detectives,8,8,0,2,2,0,6,6,0
B0825STA,29,571,Tumkur,3,34,345,3450,Police Inspectors and Detectives,8,8,0,2,2,0,6,6,0
B0825STA,29,571,Tumkur,3,34,346,0000,Social Work Associate Professionals,12,8,4,8,6,2,4,2,2
B0825STA,29,571,Tumkur,3,34,346,3460,Social Work Associate Professionals,12,8,4,8,6,2,4,2,2
B0825STA,29,571,Tumkur,3,34,347,0000,"Artistic, Entertainment and Sports Associate Professionals",56,46,10,26,24,2,30,22,8
B0825STA,29,571,Tumkur,3,34,347,3471,Decorators and Commercial Designers,22,22,0,8,8,0,14,14,0
B0825STA,29,571,Tumkur,3,34,347,3472,"Radio, Television and Other Announcers",2,0,2,0,0,0,2,0,2
B0825STA,29,571,Tumkur,3,34,347,3474,"Clowns, Magicians, Acrobats and Related Associate Professionals",2,2,0,2,2,0,0,0,0
B0825STA,29,571,Tumkur,3,34,347,3475,"Athletes, Sports Persons and Related Associate Professionals",30,22,8,16,14,2,14,8,6
B0825STA,29,571,Tumkur,4,00,000,0000,Clerks,852,666,186,398,330,68,454,336,118
B0825STA,29,571,Tumkur,4,41,000,0000,Office Clerks,770,592,178,340,276,64,430,316,114
B0825STA,29,571,Tumkur,4,41,411,0000,Secretaries and Key Board- Operating Clerks,134,78,56,58,34,24,76,44,32
B0825STA,29,571,Tumkur,4,41,411,4111,Stenographers and Typists,40,16,24,6,4,2,34,12,22
B0825STA,29,571,Tumkur,4,41,411,4112,Word Processor and Related Operators,48,22,26,24,8,16,24,14,10
B0825STA,29,571,Tumkur,4,41,411,4113,Data Entry Operators,8,4,4,4,0,4,4,4,0
B0825STA,29,571,Tumkur,4,41,411,4114,Calculating Machine Operators,8,8,0,6,6,0,2,2,0
B0825STA,29,571,Tumkur,4,41,411,4115,Secretaries,30,28,2,18,16,2,12,12,0
B0825STA,29,571,Tumkur,4,41,412,0000,Numerical Clerks,110,90,20,42,36,6,68,54,14
B0825STA,29,571,Tumkur,4,41,412,4121,Accounting and Book Keeping Clerks,110,90,20,42,36,6,68,54,14
B0825STA,29,571,Tumkur,4,41,413,0000,Material Recording & Transport Clerks,4,2,2,0,0,0,4,2,2
B0825STA,29,571,Tumkur,4,41,413,4131,Stock Clerks,2,2,0,0,0,0,2,2,0
B0825STA,29,571,Tumkur,4,41,413,4133,Transport Clerks,2,0,2,0,0,0,2,0,2
B0825STA,29,571,Tumkur,4,41,414,0000,"Library, Mail and Related Clerks",64,54,10,42,40,2,22,14,8
B0825STA,29,571,Tumkur,4,41,414,4141,Library and Filing Clerks,2,2,0,2,2,0,0,0,0
B0825STA,29,571,Tumkur,4,41,414,4142,Mail Carriers and Sorting Clerks,62,52,10,40,38,2,22,14,8
