Table Name,State Code,District Code,State/District,Division,Sub-Division,Group,Family,NCO Name,Total - Persons,Total - Males,Total - Females,Rural - Persons,Rural - Males,Rural - Females,Urban - Persons,Urban - Males,Urban - Females
B0625SCA,29,556,Bagalkot,6,61,611,6113,"Gardeners, Horticultural and Nursery Growers",8,6,2,0,0,0,8,6,2
B0625SCA,29,556,Bagalkot,6,61,612,0000,Market –oriented Animal Producers and Related Workers,574,492,82,526,456,70,48,36,12
B0625SCA,29,556,Bagalkot,6,61,612,6121,Dairy and Livestock Producers,562,484,78,520,454,66,42,30,12
B0625SCA,29,556,Bagalkot,6,61,612,6122,Poultry Producers,12,8,4,6,2,4,6,6,0
B0625SCA,29,556,Bagalkot,6,61,614,0000,Forestry and Related Workers,290,262,28,158,138,20,132,124,8
B0625SCA,29,556,Bagalkot,6,61,614,6141,Forestry Workers and Loggers,260,234,26,128,110,18,132,124,8
B0625SCA,29,556,Bagalkot,6,61,614,6142,Charcoal Burners and Related Workers,30,28,2,30,28,2,0,0,0
B0625SCA,29,556,Bagalkot,6,61,615,0000,"Fishery Workers, Hunters and Trappers",166,162,4,140,136,4,26,26,0
B0625SCA,29,556,Bagalkot,6,61,615,6152,Inland and Coastal Water Fishery Workers,136,136,0,116,116,0,20,20,0
B0625SCA,29,556,Bagalkot,6,61,615,6153,Deep Sea Fishery Workers,8,6,2,8,6,2,0,0,0
B0625SCA,29,556,Bagalkot,6,61,615,6159,"Fishermen, Hunters, Trappers and Related Workers, N.E.C.",22,20,2,16,14,2,6,6,0
B0625SCA,29,556,Bagalkot,7,00,000,0000,Craft and Related Trades Workers,10778,8394,2384,5990,4474,1516,4788,3920,868
B0625SCA,29,556,Bagalkot,7,71,000,0000,Extraction and Building Trades Workers,6118,5502,616,3740,3280,460,2378,2222,156
B0625SCA,29,556,Bagalkot,7,71,711,0000,"Miners, Shotfirers, Stone Cutters and Carvers",2364,1984,380,1844,1524,320,520,460,60
B0625SCA,29,556,Bagalkot,7,71,711,7111,Mines and Quarry Workers,1532,1238,294,1364,1090,274,168,148,20
B0625SCA,29,556,Bagalkot,7,71,711,7113,"Stone Splitters, Cutters and Carvers",832,746,86,480,434,46,352,312,40
B0625SCA,29,556,Bagalkot,7,71,712,0000,Building Frame and Related Trades Workers,3446,3214,232,1794,1656,138,1652,1558,94
B0625SCA,29,556,Bagalkot,7,71,712,7121,"Builders, Traditional Materials",2,0,2,0,0,0,2,0,2
B0625SCA,29,556,Bagalkot,7,71,712,7122,Bricklayer and Stone Masons,2966,2822,144,1630,1530,100,1336,1292,44
B0625SCA,29,556,Bagalkot,7,71,712,7123,"Concrete Placers, Concrete Finishers and Related Workers",370,284,86,126,88,38,244,196,48
B0625SCA,29,556,Bagalkot,7,71,712,7124,Carpenters and Joiners,108,108,0,38,38,0,70,70,0
B0625SCA,29,556,Bagalkot,7,71,713,0000,Building Finishers and Related Trades Workers,174,170,4,76,74,2,98,96,2
B0625SCA,29,556,Bagalkot,7,71,713,7132,Floor Layers and Tile Setters,24,24,0,18,18,0,6,6,0
B0625SCA,29,556,Bagalkot,7,71,713,7133,Plasterers,14,12,2,14,12,2,0,0,0
B0625SCA,29,556,Bagalkot,7,71,713,7136,Plumbers and Pipe Fitters,70,68,2,12,12,0,58,56,2
B0625SCA,29,556,Bagalkot,7,71,713,7137,Building and Related Electricians,54,54,0,32,32,0,22,22,0
B0625SCA,29,556,Bagalkot,7,71,713,7138,Supervisors in Building Finishing and Related Trades Workers,12,12,0,0,0,0,12,12,0
B0625SCA,29,556,Bagalkot,7,71,714,0000,"Painters, Building Structure Cleaners and Related Trades Workers",134,134,0,26,26,0,108,108,0
B0625SCA,29,556,Bagalkot,7,71,714,7141,Painters and Related Workers,94,94,0,18,18,0,76,76,0
B0625SCA,29,556,Bagalkot,7,71,714,7142,Varnishers and Related Painters,40,40,0,8,8,0,32,32,0
B0625SCA,29,556,Bagalkot,7,72,000,0000,"Metal, Machinery and Related Trades Workers",728,728,0,308,308,0,420,420,0
B0625SCA,29,556,Bagalkot,7,72,721,0000,"Metal Moulders, Welders, Sheet Metal Workers, Structural Metal Preparers and Related Trades Workers",92,92,0,54,54,0,38,38,0
B0625SCA,29,556,Bagalkot,7,72,721,7212,Welders and Flame Cutters,36,36,0,36,36,0,0,0,0
B0625SCA,29,556,Bagalkot,7,72,721,7213,Sheet Metal Workers,6,6,0,6,6,0,0,0,0
B0625SCA,29,556,Bagalkot,7,72,721,7214,Structural Metal Preparers and Erectors,50,50,0,12,12,0,38,38,0
B0625SCA,29,556,Bagalkot,7,72,722,0000,"Blacksmith, Tool Makers and Related Trades Workers",24,24,0,6,6,0,18,18,0
B0625SCA,29,556,Bagalkot,7,72,722,7221,"Blacksmiths, Hammersmiths and Forging Press Workers",18,18,0,6,6,0,12,12,0
B0625SCA,29,556,Bagalkot,7,72,722,7224,"Metal Wheel Grinders, Polishers and Tool Sharpeners",6,6,0,0,0,0,6,6,0
B0625SCA,29,556,Bagalkot,7,72,723,0000,Machinery Mechanics and Fitters,416,416,0,164,164,0,252,252,0
B0625SCA,29,556,Bagalkot,7,72,723,7231,Motor Vehicle Mechanics and Fitters,332,332,0,112,112,0,220,220,0
B0625SCA,29,556,Bagalkot,7,72,723,7233,Agricultural or Industrial Machinery Mechanics and Fitters,84,84,0,52,52,0,32,32,0
B0625SCA,29,556,Bagalkot,7,72,724,0000,Electrical and Electronic Equipment Mechanics and Fitters,196,196,0,84,84,0,112,112,0
B0625SCA,29,556,Bagalkot,7,72,724,7241,Electrical Mechanics and Fitters,6,6,0,0,0,0,6,6,0
B0625SCA,29,556,Bagalkot,7,72,724,7243,Electronic Mechanics and Servicers,26,26,0,2,2,0,24,24,0
B0625SCA,29,556,Bagalkot,7,72,724,7245,"Electrical Line Installers, Repairers and Cable Jointers",158,158,0,82,82,0,76,76,0
B0625SCA,29,556,Bagalkot,7,72,724,7248,"Supervisors and Foremen, Electrical and Electronic Equipment Mechanics and Fitters",6,6,0,0,0,0,6,6,0
B0625SCA,29,556,Bagalkot,7,73,000,0000,"Precision, Handicraft, Printing and Related Trades Workers",90,82,8,62,56,6,28,26,2
B0625SCA,29,556,Bagalkot,7,73,731,0000,Precision Workers in Metal and Related Materials,62,56,6,36,30,6,26,26,0
B0625SCA,29,556,Bagalkot,7,73,731,7311,Precision Instrument Makers and Repairers,12,6,6,12,6,6,0,0,0
B0625SCA,29,556,Bagalkot,7,73,731,7312,Musical Instrument Makers and Tuners,24,24,0,6,6,0,18,18,0
B0625SCA,29,556,Bagalkot,7,73,731,7313,Jewellery and Precision Metal Workers,26,26,0,18,18,0,8,8,0
B0625SCA,29,556,Bagalkot,7,73,732,0000,"Potters, Glass Makers and Related Trades Workers",16,14,2,14,14,0,2,0,2
B0625SCA,29,556,Bagalkot,7,73,732,7329,"Glass Makers, Potters and Related Workers, N.E.C.",16,14,2,14,14,0,2,0,2
B0625SCA,29,556,Bagalkot,7,73,733,0000,"Handicraft Workers in Wood, Textile, Leather and Related Materials",12,12,0,12,12,0,0,0,0
B0625SCA,29,556,Bagalkot,7,73,733,7332,"Handicraft Workers in Textiles, Leather and Related Materials",12,12,0,12,12,0,0,0,0
B0625SCA,29,556,Bagalkot,7,74,000,0000,Other Craft and Related Trades Workers,3842,2082,1760,1880,830,1050,1962,1252,710
B0625SCA,29,556,Bagalkot,7,74,741,0000,Food Processing and Related Trades Workers,24,12,12,12,6,6,12,6,6
B0625SCA,29,556,Bagalkot,7,74,741,7413,Dairy Products Makers,6,6,0,6,6,0,0,0,0
B0625SCA,29,556,Bagalkot,7,74,741,7414,"Fruits, Vegetables and Related Preservers",12,6,6,6,0,6,6,6,0
B0625SCA,29,556,Bagalkot,7,74,741,7416,Tobacco Preparers and Tobacco Products Makers,6,0,6,0,0,0,6,0,6
B0625SCA,29,556,Bagalkot,7,74,742,0000,"Wood Treaters, Cabinet Makers and Related Trades Workers",1874,802,1072,1068,440,628,806,362,444
B0625SCA,29,556,Bagalkot,7,74,742,7422,Cabinet Makers and Related Workers,12,12,0,6,6,0,6,6,0
B0625SCA,29,556,Bagalkot,7,74,742,7424,"Basketry Weavers, Brush Makers and Related Workers",1862,790,1072,1062,434,628,800,356,444
B0625SCA,29,556,Bagalkot,7,74,743,0000,"Textile, Garment and Related Trades Workers",1468,846,622,652,260,392,816,586,230
B0625SCA,29,556,Bagalkot,7,74,743,7431,Fibre Preparers,6,6,0,6,6,0,0,0,0
B0625SCA,29,556,Bagalkot,7,74,743,7432,"Weavers, Knitters and Related Workers",642,562,80,84,68,16,558,494,64
B0625SCA,29,556,Bagalkot,7,74,743,7433,"Tailors, Dress Makers and Hatters",600,266,334,418,182,236,182,84,98
B0625SCA,29,556,Bagalkot,7,74,743,7434,Furriers and Related Workers,8,2,6,6,0,6,2,2,0
B0625SCA,29,556,Bagalkot,7,74,743,7436,"Sewers, Embroiderers and Related Workers",22,2,20,10,2,8,12,0,12
B0625SCA,29,556,Bagalkot,7,74,743,7437,Upholsterers and Related Workers,190,8,182,128,2,126,62,6,56
B0625SCA,29,556,Bagalkot,7,74,744,0000,"Pelt, Leather and Shoe Making Trades Workers",476,422,54,148,124,24,328,298,30
B0625SCA,29,556,Bagalkot,7,74,744,7442,Shoe Makers and Related Workers,476,422,54,148,124,24,328,298,30
B0625SCA,29,556,Bagalkot,8,00,000,0000,Plant and Machine Operators and Assemblers,3850,3488,362,2608,2352,256,1242,1136,106
B0625SCA,29,556,Bagalkot,8,81,000,0000,Stationary Plant and Related Operators,940,672,268,666,442,224,274,230,44
B0625SCA,29,556,Bagalkot,8,81,811,0000,Mining and Mineral Processing Plant Operators,234,202,32,154,132,22,80,70,10
B0625SCA,29,556,Bagalkot,8,81,811,8112,Mineral Ore and Stone Processing Plant Operators,234,202,32,154,132,22,80,70,10
B0625SCA,29,556,Bagalkot,8,81,813,0000,"Glass, Ceramics and Related Plant Operators",504,304,200,416,242,174,88,62,26
B0625SCA,29,556,Bagalkot,8,81,813,8131,Glass and Ceramics Kiln and Related Machine Operators,496,296,200,408,234,174,88,62,26
B0625SCA,29,556,Bagalkot,8,81,813,8139,"Glass, Ceramics and Related Plant Operators, N.E.C.",8,8,0,8,8,0,0,0,0
B0625SCA,29,556,Bagalkot,8,81,814,0000,Wood Processing and Paper Making Plant Operators,36,36,0,0,0,0,36,36,0
B0625SCA,29,556,Bagalkot,8,81,814,8141,Wood Processing Plant Operators,36,36,0,0,0,0,36,36,0
B0625SCA,29,556,Bagalkot,8,81,815,0000,Chemical- Processing- Plant Operators,40,12,28,32,10,22,8,2,6
B0625SCA,29,556,Bagalkot,8,81,815,8152,Chemical Heat Treating Plant Operators,36,10,26,30,10,20,6,0,6
B0625SCA,29,556,Bagalkot,8,81,815,8155,Petroleum and Natural Gas Refining Plant Operators,2,2,0,0,0,0,2,2,0
B0625SCA,29,556,Bagalkot,8,81,815,8159,"Chemical Processing Plant Operators, N.E.C.",2,0,2,2,0,2,0,0,0
B0625SCA,29,556,Bagalkot,8,81,816,0000,Power Production and Related Plant Operators,126,118,8,64,58,6,62,60,2
B0625SCA,29,556,Bagalkot,8,81,816,8161,Power Production Plant Operators,6,6,0,0,0,0,6,6,0
B0625SCA,29,556,Bagalkot,8,81,816,8162,Steam- Engine and Boiler Operators,12,12,0,6,6,0,6,6,0
B0625SCA,29,556,Bagalkot,8,81,816,8163,"Incinerator, Water- Treatment and Related Plant Operators",100,92,8,50,44,6,50,48,2
B0625SCA,29,556,Bagalkot,8,81,816,8169,"Incinerator, Water Treatment and Related Plant Operators, N.E.C.",8,8,0,8,8,0,0,0,0
B0625SCA,29,556,Bagalkot,8,82,000,0000,Machine Operators and Assemblers,520,444,76,308,282,26,212,162,50
B0625SCA,29,556,Bagalkot,8,82,821,0000,Metal and Mineral Products Machine Operators,42,42,0,34,34,0,8,8,0
B0625SCA,29,556,Bagalkot,8,82,821,8211,Machine Tool Operators,12,12,0,12,12,0,0,0,0
B0625SCA,29,556,Bagalkot,8,82,821,8212,Cement and Other Mineral Products Machine Operators,30,30,0,22,22,0,8,8,0
B0625SCA,29,556,Bagalkot,8,82,822,0000,Chemical Products Machine Operators,24,24,0,18,18,0,6,6,0
B0625SCA,29,556,Bagalkot,8,82,822,8221,Pharmaceutical and Toiletry Products Machine Operators,12,12,0,12,12,0,0,0,0
B0625SCA,29,556,Bagalkot,8,82,822,8229,"Chemical- Products Machine Operators, N.E.C.",12,12,0,6,6,0,6,6,0
B0625SCA,29,556,Bagalkot,8,82,823,0000,Rubber and Plastic Products Machine Operators,78,64,14,32,30,2,46,34,12
B0625SCA,29,556,Bagalkot,8,82,823,8231,Rubber Products Machine Operators,40,40,0,18,18,0,22,22,0
B0625SCA,29,556,Bagalkot,8,82,823,8232,Plastic Products Machine Operators,38,24,14,14,12,2,24,12,12
B0625SCA,29,556,Bagalkot,8,82,825,0000,"Printing, Binding and Paper Products Machine Operators",12,12,0,6,6,0,6,6,0
B0625SCA,29,556,Bagalkot,8,82,825,8251,Printing Machine Operators,12,12,0,6,6,0,6,6,0
B0625SCA,29,556,Bagalkot,8,82,826,0000,"Textiles, Fur and Leather Products Machine Operators",80,44,36,22,14,8,58,30,28
B0625SCA,29,556,Bagalkot,8,82,826,8261,"Fibre Preparing, Spinning and Winding Machine Operators",48,18,30,2,0,2,46,18,28
B0625SCA,29,556,Bagalkot,8,82,826,8262,Weaving and Knitting Machine Operators,6,0,6,6,0,6,0,0,0
B0625SCA,29,556,Bagalkot,8,82,826,8265,Fur and Leather Preparing Machine Operators,6,6,0,0,0,0,6,6,0
B0625SCA,29,556,Bagalkot,8,82,826,8266,Shoe Making and Related Machine Operators,2,2,0,2,2,0,0,0,0
B0625SCA,29,556,Bagalkot,8,82,826,8269,"Textile, Fur and Leather Products Machine Operators, N.E.C.",18,18,0,12,12,0,6,6,0
B0625SCA,29,556,Bagalkot,8,82,827,0000,Food and Related Products Machine Operators,244,218,26,168,152,16,76,66,10
B0625SCA,29,556,Bagalkot,8,82,827,8273,Grain and Spice Milling Machine Operators,80,58,22,24,12,12,56,46,10
B0625SCA,29,556,Bagalkot,8,82,827,8276,Sugar Production Machine Operators,158,154,4,144,140,4,14,14,0
B0625SCA,29,556,Bagalkot,8,82,827,8278,"Brewers, Wine and Other Beverage Machine Operators",6,6,0,0,0,0,6,6,0
B0625SCA,29,556,Bagalkot,8,82,828,0000,Assemblers,28,28,0,28,28,0,0,0,0
B0625SCA,29,556,Bagalkot,8,82,828,8282,Electrical Equipment Assemblers,22,22,0,22,22,0,0,0,0
B0625SCA,29,556,Bagalkot,8,82,828,8284,"Metal, Rubber and Plastic Products Assemblers",6,6,0,6,6,0,0,0,0
B0625SCA,29,556,Bagalkot,8,82,829,0000,Other Machine Operators and Assemblers,12,12,0,0,0,0,12,12,0
B0625SCA,29,556,Bagalkot,8,82,829,8290,Other Machine Operators and Assemblers,12,12,0,0,0,0,12,12,0
B0625SCA,29,556,Bagalkot,8,83,000,0000,Drivers and Mobile-plant Operators,2390,2372,18,1634,1628,6,756,744,12
B0625SCA,29,556,Bagalkot,8,83,831,0000,Locomotive Engine Drivers and Related Workers,12,12,0,6,6,0,6,6,0
B0625SCA,29,556,Bagalkot,8,83,831,8311,Locomotive Engine Drivers,6,6,0,6,6,0,0,0,0
B0625SCA,29,556,Bagalkot,8,83,831,8312,"Railway Brakers, Signallers and Shunters",6,6,0,0,0,0,6,6,0
B0625SCA,29,556,Bagalkot,8,83,832,0000,Motor Vehicle Drivers,1670,1654,16,1020,1016,4,650,638,12
B0625SCA,29,556,Bagalkot,8,83,832,8321,Motor Cycle Drivers,482,478,4,288,288,0,194,190,4
B0625SCA,29,556,Bagalkot,8,83,832,8322,"Car, Taxi and Van Drivers",648,642,6,352,352,0,296,290,6
B0625SCA,29,556,Bagalkot,8,83,832,8323,Bus and Tram Drivers,258,256,2,172,172,0,86,84,2
B0625SCA,29,556,Bagalkot,8,83,832,8324,Heavy Truck and Lorry Drivers,282,278,4,208,204,4,74,74,0
B0625SCA,29,556,Bagalkot,8,83,833,0000,Agricultural and Other Mobile Plant Operators,696,694,2,602,600,2,94,94,0
B0625SCA,29,556,Bagalkot,8,83,833,8331,Motorised Farm and Forestry Plant Operators,462,460,2,392,390,2,70,70,0
B0625SCA,29,556,Bagalkot,8,83,833,8332,Earth Moving and Related Plant Operators,216,216,0,192,192,0,24,24,0
B0625SCA,29,556,Bagalkot,8,83,833,8333,"Crane, Hoist and Related Plant Operators",18,18,0,18,18,0,0,0,0
B0625SCA,29,556,Bagalkot,8,83,834,0000,Ships’ Deck Crews and Related Workers,12,12,0,6,6,0,6,6,0
B0625SCA,29,556,Bagalkot,8,83,834,8340,Ships’ Deck Crews and Related Workers,12,12,0,6,6,0,6,6,0
B0625SCA,29,556,Bagalkot,9,00,000,0000,Elementary Occupations,8376,5908,2468,3776,2650,1126,4600,3258,1342
B0625SCA,29,556,Bagalkot,9,91,000,0000,Sales and Services Elementary Occupations,1320,724,596,336,208,128,984,516,468
B0625SCA,29,556,Bagalkot,9,91,911,0000,Street Vendors and Related Workers,204,132,72,24,8,16,180,124,56
B0625SCA,29,556,Bagalkot,9,91,911,9111,Street Food Vendors,32,16,16,6,2,4,26,14,12
B0625SCA,29,556,Bagalkot,9,91,911,9112,"Street Vendors, Non Food Products",166,110,56,18,6,12,148,104,44
B0625SCA,29,556,Bagalkot,9,91,911,9113,Door to Door and Telephone Sales Persons,6,6,0,0,0,0,6,6,0
B0625SCA,29,556,Bagalkot,9,91,913,0000,"Domestic and Related Helpers, Cleaners and Launderers",282,114,168,54,38,16,228,76,152
B0625SCA,29,556,Bagalkot,9,91,913,9131,Domestic Helpers and Cleaners,162,20,142,4,0,4,158,20,138
B0625SCA,29,556,Bagalkot,9,91,913,9132,"Helpers and Cleaners in Offices, Hotels and Other Establishments",110,86,24,44,32,12,66,54,12
B0625SCA,29,556,Bagalkot,9,91,913,9133,Hand Launderers and Pressers,10,8,2,6,6,0,4,2,2
B0625SCA,29,556,Bagalkot,9,91,915,0000,"Messengers, Porters, Door Keepers and Related Workers",218,200,18,116,114,2,102,86,16
B0625SCA,29,556,Bagalkot,9,91,915,9151,"Messengers, Package and Luggage Porters and Deliverers",30,30,0,6,6,0,24,24,0
B0625SCA,29,556,Bagalkot,9,91,915,9152,"Door Keepers, Watchpersons and Related Workers",174,158,16,110,108,2,64,50,14
B0625SCA,29,556,Bagalkot,9,91,915,9153,"Vending Machine Money Collectors, Meter Readers and Related Workers",14,12,2,0,0,0,14,12,2
B0625SCA,29,556,Bagalkot,9,91,916,0000,Garbage Collectors and Related Labourers,616,278,338,142,48,94,474,230,244
B0625SCA,29,556,Bagalkot,9,91,916,9161,Garbage Collectors,26,22,4,6,2,4,20,20,0
B0625SCA,29,556,Bagalkot,9,91,916,9162,Sweepers and Related Labourers,590,256,334,136,46,90,454,210,244
B0625SCA,29,556,Bagalkot,9,92,000,0000,"Agricultural, Fishery and Related Labourers",1674,828,846,1190,644,546,484,184,300
B0625SCA,29,556,Bagalkot,9,92,920,0000,"Agricultural, Fishery and Related Labourers",1674,828,846,1190,644,546,484,184,300
B0625SCA,29,556,Bagalkot,9,92,920,9201,Farm Hands and Labourers,1636,802,834,1176,630,546,460,172,288
B0625SCA,29,556,Bagalkot,9,92,920,9202,Forestry Labourers,38,26,12,14,14,0,24,12,12
B0625SCA,29,556,Bagalkot,9,93,000,0000,"Labourers in Mining, Construction, Manufacturing and Transport",5382,4356,1026,2250,1798,452,3132,2558,574
B0625SCA,29,556,Bagalkot,9,93,931,0000,Mining and Construction Labourers,4532,3642,890,1830,1460,370,2702,2182,520
B0625SCA,29,556,Bagalkot,9,93,931,9311,Mining and Quarrying Labourers,80,66,14,56,42,14,24,24,0
B0625SCA,29,556,Bagalkot,9,93,931,9312,"Construction and Maintenance Labourers, Roads, Dams and Similar Constructions",1186,918,268,266,224,42,920,694,226
B0625SCA,29,556,Bagalkot,9,93,931,9313,Building Construction Labourers,3266,2658,608,1508,1194,314,1758,1464,294
B0625SCA,29,556,Bagalkot,9,93,932,0000,Manufacturing Labourers,246,220,26,166,154,12,80,66,14
B0625SCA,29,556,Bagalkot,9,93,932,9322,Hand Packers and Other Manufacturing Labourers,246,220,26,166,154,12,80,66,14
B0625SCA,29,556,Bagalkot,9,93,933,0000,Transport Labourers and Freight Handlers,604,494,110,254,184,70,350,310,40
B0625SCA,29,556,Bagalkot,9,93,933,9331,Hand Pedal Vehicle Drivers,12,12,0,0,0,0,12,12,0
B0625SCA,29,556,Bagalkot,9,93,933,9332,Drivers of Animal -drawn Vehicles and Machinery,2,2,0,0,0,0,2,2,0
B0625SCA,29,556,Bagalkot,9,93,933,9333,Freight Handlers,590,480,110,254,184,70,336,296,40
B0625SCA,29,556,Bagalkot,X,00,000,0000,Workers not Classified by Occupations,3878,2162,1716,1836,1150,686,2042,1012,1030
B0625SCA,29,556,Bagalkot,X,X9,000,0000,Workers not Reporting any Occupations,3878,2162,1716,1836,1150,686,2042,1012,1030
B0625SCA,29,556,Bagalkot,X,X9,X92,0000,Workers Reporting Occupations Unidentifiable or Unclassifiable,1540,1066,474,702,556,146,838,510,328
B0625SCA,29,556,Bagalkot,X,X9,X92,X921,Workers Reporting Occupations Unidentifiable or Inadequately Described,1540,1066,474,702,556,146,838,510,328
B0625SCA,29,556,Bagalkot,X,X9,X99,0000,Workers not Reporting any Occupations,2338,1096,1242,1134,594,540,1204,502,702
B0625SCA,29,556,Bagalkot,X,X9,X99,X999,Workers not Reporting any Occupations,2338,1096,1242,1134,594,540,1204,502,702
B0625SCA,29,557,Bijapur,0,00,000,0000,Total,46648,33904,12744,28306,20344,7962,18342,13560,4782
B0625SCA,29,557,Bijapur,1,00,000,0000,"Legislators, Senior Officials and Managers",1046,944,102,462,420,42,584,524,60
B0625SCA,29,557,Bijapur,1,11,000,0000,Legislators and Senior Officials,272,212,60,150,120,30,122,92,30
B0625SCA,29,557,Bijapur,1,11,111,0000,Legislators,64,30,34,52,30,22,12,0,12
B0625SCA,29,557,Bijapur,1,11,111,1113,"Elected Officials, Local Bodies",64,30,34,52,30,22,12,0,12
B0625SCA,29,557,Bijapur,1,11,112,0000,Administrative & Executive Officials,146,122,24,54,48,6,92,74,18
B0625SCA,29,557,Bijapur,1,11,112,1122,"Administrative and Executive Officials, State Government",146,122,24,54,48,6,92,74,18
B0625SCA,29,557,Bijapur,1,11,114,0000,Senior Officials of Special- Interest Organisations,62,60,2,44,42,2,18,18,0
B0625SCA,29,557,Bijapur,1,11,114,1141,Senior Officials of Political Party Organisations,62,60,2,44,42,2,18,18,0
B0625SCA,29,557,Bijapur,1,12,000,0000,Corporate Managers,768,726,42,306,294,12,462,432,30
B0625SCA,29,557,Bijapur,1,12,121,0000,Directors and Chief Executives,456,444,12,214,204,10,242,240,2
B0625SCA,29,557,Bijapur,1,12,121,1211,"Working Proprietors and Directors, Electricity, Gas, Water Supply",6,6,0,0,0,0,6,6,0
B0625SCA,29,557,Bijapur,1,12,121,1213,"Working Proprietors and Directors, Mining, Construction",302,294,8,144,136,8,158,158,0
B0625SCA,29,557,Bijapur,1,12,121,1214,"Working Proprietors and Directors, Manufacturing, Wholesale & Retail Trade",84,82,2,52,50,2,32,32,0
B0625SCA,29,557,Bijapur,1,12,121,1217,"Working Proprietors and Directors, Lodging and Catering Services",38,36,2,12,12,0,26,24,2
B0625SCA,29,557,Bijapur,1,12,121,1219,"Working Proprietors and Directors, Other Services, N.E.C.",26,26,0,6,6,0,20,20,0
B0625SCA,29,557,Bijapur,1,12,122,0000,Production and Operations Department Managers,240,218,22,92,90,2,148,128,20
B0625SCA,29,557,Bijapur,1,12,122,1221,"Production and Operations Department Managers in Agriculture, Hunting, Forestry & Fishing",12,12,0,12,12,0,0,0,0
B0625SCA,29,557,Bijapur,1,12,122,1222,Production and Operations Department Managers in Manufacturing,12,12,0,6,6,0,6,6,0
B0625SCA,29,557,Bijapur,1,12,122,1224,Production and Operations Department Managers in Wholesale and Retail Trade,12,12,0,0,0,0,12,12,0
